0,939177436.0
1,742404314.0
2,562284114.0
3,332846922.955
4,157670718.235
5,70955550.938
6,20152125.2579
7,8578941.79651
8,5029769.9087
9,2398329.25274
10,1418608.62551
11,667363.16153
12,338287.633697
13,201125.803298
14,64049.4939828
15,32048.5916766
16,7940.90615761
17,902.738580224
18,258.482088539
19,93.0893706586
20,9.40729850905
21,0.0964492160934
22,0.025983794146
23,0.00111646581958
24,1.41550262971e-05
25,8.6528126575e-07
